epoch,lr,train_loss,val_loss,train_nmse,val_nmse,train_nmse_db,val_nmse_db
1,0.001,0.30831670892238616,0.19442440315087636,0.5221885822614034,0.39717989865938824,-2.8217262832900483,-4.010127393363082
2,0.001,0.17097432919343314,0.1255517642100652,0.40448216994603475,0.20853698281447092,-3.9310061784581976,-6.808169142731243
3,0.001,0.13620150774717332,0.10334539331992468,0.35314434925715127,0.23318263816833495,-4.520477386017475,-6.323037885115882
4,0.001,0.11719297711054484,0.09701041595141092,0.33464819661776224,0.3123838582833608,-4.754115110192585,-5.053114153823852
5,0.001,0.10331866699457169,0.08584267256657283,0.29510591888427734,0.18013708432515463,-5.300220798494065,-7.443968709679919
6,0.001,0.09374458887179693,0.07514499372243881,0.27313354206085205,0.18330829242865246,-5.636249632163723,-7.368178881499179
7,0.001,0.08481001390020053,0.064891932507356,0.2553181807597478,0.13236953427394232,-5.929182587464529,-8.782119591501674
8,0.001,0.07969716070095698,0.06650068191687267,0.23031568606694539,0.1498718140522639,-6.3767648261619705,-8.242800359479933
9,0.001,0.07640790838003159,0.060238885879516604,0.22903047609329225,0.15153919221957524,-6.4010672412951894,-8.194750320893359
10,0.001,0.07405286930004755,0.07038469455639522,0.22010316435496013,0.21669538696606955,-6.573737136846382,-6.64150333887866
11,0.001,0.07118903956810634,0.06037638441721598,0.2114880243142446,0.12827253488699594,-6.747142198799202,-8.918663227669997
12,0.001,0.06771496795614561,0.057609170337518056,0.1991828244527181,0.1480908100803693,-7.007481135378449,-8.294718912101821
13,0.001,0.0670775706966718,0.06256585830450058,0.19296292972564696,0.123310091594855,-7.1452611566544615,-9.090013796523218
14,0.001,0.06360090792179107,0.05442718891302745,0.18706064105033873,0.13206174558401107,-7.280175816758952,-8.792229665473833
15,0.001,0.06375594707330068,0.057170799652735395,0.18456762365500132,0.12460180058081945,-7.3384447937275255,-9.044756817806695
16,0.001,0.06340019936362902,0.052468545138835906,0.1839496729373932,0.1183720981280009,-7.353009800079651,-9.267506545140673
17,0.001,0.058822022279103596,0.050234909892082215,0.17399281787872314,0.10740535201629003,-7.594686782692087,-9.689740771725008
18,0.001,0.05851228419939677,0.0503236451347669,0.1764123496611913,0.13155632533629735,-7.534710155648928,-8.808882658404702
19,0.001,0.060164085388183595,0.05060003266731898,0.17448878248532612,0.1142094179391861,-7.582324876808241,-9.422980818136962
20,0.001,0.05771361478169759,0.051061555941899615,0.17422487179438273,0.09767058823506038,-7.588898463891384,-10.102361966728315
21,0.001,0.055243020325899124,0.05201271684964498,0.16539046494166057,0.09961841823657354,-7.814895319212464,-10.016603583733758
22,0.001,0.057178154786427814,0.04707593993345897,0.16443858170509337,0.10370650519927342,-7.839962776975015,-9.841940007610171
23,0.001,0.05554347817103068,0.053805421789487204,0.16424023882548014,0.1379012345870336,-7.845204321194863,-8.604318457027869
24,0.001,0.05459325416882833,0.05249774084488551,0.1667590221563975,0.09923643203576406,-7.779106601595914,-10.033288588197733
25,0.001,0.05391854504744212,0.048365911384423574,0.15554239888985952,0.141602509756883,-8.081512073186934,-8.489290491610392
26,0.001,0.055386927942434945,0.04638084381818772,0.16430776500701905,0.10489670524994532,-7.843419117930975,-9.79238152552291
27,0.001,0.050522740751504897,0.05847989795605341,0.1544771647055944,0.11759238598744075,-8.111357102541346,-9.296207975684787
28,0.001,0.05133677771687507,0.049572892844676975,0.15582481185595196,0.10546525514125824,-8.073633888060662,-9.76890592363665
