epoch,lr,train_loss,val_loss,train_nmse,val_nmse,train_nmse_db,val_nmse_db,val_final_nmse,val_final_nmse_db
19,0.001,0.40327245807647705,0.4420547332763672,0.5221614212989807,0.4226047732830048,-2.8219521818119198,-3.740656019387876,0.20024726219312242,-6.984334129343495
20,0.001,0.39560651397705077,0.44478448367118834,0.5195511827468872,0.4374855170249939,-2.8437166217877863,-3.5903631973935672,0.20813872423998617,-6.816471117192963
21,0.001,0.4031750195026398,0.4330505247116089,0.5235973486900329,0.42055758261680604,-2.8100256122785887,-3.761745323259425,0.19934011101275667,-7.004053042158707
22,0.001,0.39390573954582214,0.4167411150932312,0.5132576813697814,0.4298463399410248,-2.896645422953219,-3.6668676684403128,0.2031269779819544,-6.922323926433735
23,0.001,0.39109595108032225,0.44736712718009947,0.5156220870018006,0.4217543339729309,-2.876684876383486,-3.7494044587966076,0.20019790849364205,-6.9854046399163945
24,0.001,0.39103319549560545,0.42615515208244326,0.506409363746643,0.42038579273223875,-2.9549827260780264,-3.7635196971861173,0.2002752962056287,-6.983726172727734
25,0.001,0.40449378108978273,0.47246206068992613,0.5166650755405426,0.4409867925643921,-2.867908940042607,-3.5557441734009414,0.21093632503517667,-6.758486246043081
26,0.001,0.37769448149204254,0.42412485265731814,0.5005222883224487,0.4140422260761261,-3.0057657856442654,-3.829553651189705,0.1970231995954483,-7.054826324015192
27,0.001,0.3778702026605606,0.42281804251670835,0.5013040466308594,0.4100231502056122,-2.9989878965712506,-3.8719162200534085,0.19495180109170085,-7.100727481622031
28,0.001,0.3823048529624939,0.4376837604045868,0.5053286497592926,0.4125494389533997,-2.96426078607904,-3.8452399916719493,0.19566615200567036,-7.084842957960243
29,0.001,0.37836792850494383,0.4320656840801239,0.4986855354309082,0.41307143759727477,-3.021732284803397,-3.839748338850615,0.1969128090097382,-7.05726032458562
30,0.001,0.3799922840595245,0.4176920101642609,0.4972229962348938,0.4099025676250458,-3.0344879373319635,-3.87319361259257,0.1942464670205186,-7.116468714585635
31,0.001,0.38173647499084473,0.4330276956558228,0.5034197206497193,0.4158920600414276,-2.9806977567363364,-3.8101937084235313,0.1976068813261112,-7.041979359127502
32,0.001,0.37652254629135135,0.45221305727958677,0.4936927752494812,0.4222037057876587,-3.0654322824379037,-3.744779591002047,0.20171007691725543,-6.952724050086465
33,0.001,0.3691059899330139,0.43953126525878905,0.49723029470443725,0.4139483478069305,-3.0344241900433175,-3.8305384646825873,0.19892885532529456,-7.013022163747049
34,0.001,0.3621462852954864,0.4229923219680786,0.49383566570281984,0.41637904620170596,-3.0641754774030048,-3.805111339836597,0.19875726302589933,-7.0167699230954526
35,0.001,0.37463246512413023,0.42440925145149233,0.4950906617641449,0.40496560716629026,-3.053152651097389,-3.9258185888939607,0.19170071053208365,-7.173762774214091
36,0.001,0.37352840733528136,0.42408758974075317,0.4878420305252075,0.41412955117225647,-3.117207853285269,-3.8286377830434217,0.1972564351859614,-7.04968819701989
37,0.001,0.3744317398071289,0.4340024664402008,0.4924879837036133,0.4171472918987274,-3.0760436146053802,-3.797105714910588,0.19805052398878165,-7.032240042309813
38,0.001,0.37657982754707336,0.459174586057663,0.4929154305458069,0.43006541419029237,-3.0722758619503625,-3.664654819524472,0.2061824007169555,-6.857484079065709
39,0.001,0.37590955471992493,0.438871267080307,0.4930590686798096,0.4128575088977814,-3.0710104894791974,-3.841998122108187,0.19760230002046617,-7.042080046857219
40,0.001,0.3717000803947449,0.43916804194450376,0.48726395082473756,0.4192848439216614,-3.1223571777326224,-3.7749083595119743,0.20011749090240466,-6.987149509918639
41,0.001,0.369471364736557,0.4683583474159241,0.48428836250305174,0.41763452434539794,-3.1489596696715583,-3.7920360695756257,0.2021004170969585,-6.944327901822687
42,0.001,0.368656373500824,0.42140753650665286,0.4833037645816803,0.3997504096031189,-3.1577982201261356,-3.9821108258289546,0.18983444870848523,-7.216249745933019
43,0.001,0.3646365270614624,0.4383151535987854,0.48018053770065305,0.40703668451309205,-3.18595446404151,-3.9036644786655215,0.19469359338830455,-7.106483391932955
44,0.001,0.36666130256652835,0.4166370656490326,0.48555388140678407,0.40002157616615297,-3.1376256987701314,-3.9791658327906747,0.190008890569398,-7.212260778108681
45,0.001,0.3650318210124969,0.4367514629364014,0.4841783022880554,0.4031169104576111,-3.1499467670285144,-3.9456898313103563,0.19190122862377648,-7.169222447391592
46,0.001,0.3666706118583679,0.4135424401760101,0.47884861326217654,0.3996313233375549,-3.1980176595194036,-3.983404788556806,0.190005455740441,-7.2123392871058725
47,0.001,0.3612977867126465,0.440231502532959,0.47742912578582763,0.4138936071395874,-3.210910901842621,-3.831112815128477,0.19864172495673713,-7.0192952212878525
48,0.001,0.3590308017730713,0.4207828495502472,0.4811140375137329,0.3921987369060516,-3.1775197145782847,-4.064938093312007,0.18607068090394538,-7.303220531172455
49,0.001,0.36046923041343687,0.4386245276927948,0.47964982843399045,0.414675110578537,-3.190757065368296,-3.822920308592495,0.1993617268894229,-7.003582131063025
50,0.001,0.35841850566864014,0.42847530364990233,0.47929598903656007,0.39984612011909487,-3.193962053636841,-3.9810711377462304,0.1912935551085962,-7.1829966158756555
51,0.001,0.3558899757862091,0.4503295590877533,0.4736081576347351,0.40796589946746825,-3.245808257419796,-3.893761366455055,0.1959972411596322,-7.077500416924049
52,0.001,0.35962025833129885,0.4561680154800415,0.47475882816314696,0.415996502161026,-3.2352695078916933,-3.809103210524676,0.20038461697210783,-6.981356212307139
53,0.001,0.35719167947769165,0.448987119436264,0.4698030319213867,0.41291679072380066,-3.2808418478600143,-3.8413745674644217,0.19789088461848037,-7.035742100941016
54,0.001,0.35516357016563416,0.42279737162590025,0.4692963027954102,0.39282312369346617,-3.2855286722768584,-4.058029552107242,0.1872369672962398,-7.276084018170521
55,0.001,0.35315369558334353,0.44733859968185424,0.4732270736694336,0.40239180517196654,-3.2493041702615892,-3.953508723975429,0.19289092682439543,-7.146882001569016
56,0.001,0.3561685202121735,0.4335554664134979,0.4758958113193512,0.40517922973632814,-3.224881177036545,-3.923528255084457,0.19404093130597264,-7.121066496300069
