epoch,lr,train_loss,val_loss,train_nmse,val_nmse,train_nmse_db,val_nmse_db
1,0.001,0.11051277440786361,0.08109801876544952,0.1933145400285721,0.1146864378452301,-7.137354795633079,-9.40487936215754
2,0.001,0.08801265859603882,0.07796415594220162,0.1400174686908722,0.09511081314086914,-8.53817778016192,-10.21770105350152
3,0.001,0.0793041958808899,0.07642983210086822,0.12536511778831483,0.10323212790489197,-9.018232869458412,-9.861851205347538
4,0.001,0.07786211514472961,0.0796970106959343,0.12238896453380585,0.09135834217071533,-9.122577395281727,-10.392517899283806
5,0.001,0.07658906257152558,0.08020308130979538,0.12153587245941162,0.10167491030693054,-9.152955170305008,-9.92786202038421
6,0.001,0.07579797607660294,0.07647186034917831,0.12200577849149705,0.09784966337680817,-9.136195995913145,-10.094406640667481
7,0.001,0.07449378597736359,0.07670855987071991,0.11751994514465332,0.09251249533891678,-9.298884199354644,-10.337996046637263
8,0.001,0.0730638478398323,0.07330240505933762,0.11500004708766937,0.11483187055587768,-9.393019818210771,-9.399375606695456
9,0.001,0.0740362731218338,0.07996232157945633,0.11614121747016906,0.08598051232099534,-9.35013625712674,-10.65599971436756
10,0.001,0.07428507721424103,0.07830932420492172,0.11907388997077942,0.10826610267162323,-9.24183458372427,-9.65507496532666
11,0.001,0.07445407140254974,0.07940836724638939,0.1207276326417923,0.1234687614440918,-9.181933154009062,-9.084429083845032
12,0.001,0.07259141200780869,0.07335653871297837,0.11347982847690583,0.10335264265537263,-9.450813293054205,-9.85678414286108
13,0.001,0.07280441829562187,0.07432872074842453,0.11328712666034699,0.10985611057281494,-9.458194382214952,-9.591757811262925
14,0.001,0.07194557988643646,0.0721398884654045,0.10981709206104279,0.10389945638179779,-9.593300605225025,-9.833867247335167
15,0.001,0.07115788906812667,0.07361152285337448,0.10828986728191375,0.10496953105926514,-9.654121785494453,-9.789367429596528
16,0.001,0.07056504142284394,0.07356931096315383,0.10822958362102508,0.10924574029445648,-9.65654012360128,-9.615954880205019
17,0.001,0.07022799038887025,0.08079941245913505,0.10816691315174103,0.0988435805439949,-9.659055639347162,-10.050515309517243
