epoch,lr,train_loss,val_loss,train_nmse,val_nmse,train_nmse_db,val_nmse_db
1,0.001,0.30597849933306376,0.15314776027202606,0.5449606040318807,0.3300166879494985,-2.636348923471772,-4.814640986035165
2,0.001,0.1685872526963552,0.11025533290704091,0.41179185644785565,0.2382298498948415,-3.8532224619474764,-6.230038229018681
3,0.001,0.1255257316827774,0.09491134202480316,0.3437551778952281,0.23855233430862427,-4.637507514470938,-6.224163293779768
4,0.001,0.1051397691766421,0.06763145118951798,0.30048098854223887,0.13335324315230052,-5.221830006409092,-8.74996417799221
5,0.001,0.09319615531961123,0.06659206946690878,0.27027021503448484,0.14583861871560413,-5.682018128248123,-8.361274576761184
6,0.001,0.08628404452403386,0.06798405520121256,0.2387502914269765,0.17387612954775492,-6.220560896288212,-7.597600356928456
7,0.001,0.07669337381919225,0.05352106020847956,0.21218641269207,0.11533877789974213,-6.73282429491158,-9.380246545742473
8,0.001,0.07164935400088628,0.05867332496245702,0.20339645298322043,0.14410348896185557,-6.916566249788908,-8.41325504137168
9,0.001,0.06874524744351705,0.05354306884606679,0.19749216079711915,0.12101213351885477,-7.044501384685179,-9.171710821125046
10,0.001,0.06972717283169429,0.06289087883631388,0.1981899445851644,0.12709856474399567,-7.029183837657655,-8.95859353673232
11,0.001,0.0649299854238828,0.0772085748910904,0.1863704605102539,0.22475651995340984,-7.2962292167097935,-6.482877009797518
12,0.001,0.06397905266284942,0.05080782727400462,0.18377270058790843,0.1250100208123525,-7.35719002550503,-9.03055172519331
13,0.001,0.05820663142204285,0.046915523866812386,0.16988153155644733,0.11794848306973775,-7.69853832308651,-9.283076401847332
14,0.001,0.06615506195028623,0.049411967436472574,0.19171574894587198,0.11943781205018361,-7.173422095040479,-9.228581609363737
15,0.001,0.055979544540246326,0.0499881049990654,0.16118092374006907,0.11334916361172993,-7.926863595821985,-9.455816801263527
16,0.001,0.05352057220538457,0.044494728048642476,0.15444784104824066,0.10598990194002787,-8.112181581128642,-9.747355096468365
17,0.001,0.05280219183365504,0.04427326856056849,0.1488362133105596,0.11627360479036968,-8.272913878257832,-9.345188630439576
18,0.001,0.05103069606423378,0.046964452346165975,0.14452492622534435,0.09668617721398672,-8.400572436441394,-10.146356105994386
19,0.001,0.05172819808125496,0.04443636433283488,0.1549964535633723,0.11673076462745667,-8.09678238703761,-9.328146696860738
20,0.001,0.055563241859277086,0.04829753855864207,0.16278238809108733,0.10890781633059184,-7.88392584512004,-9.629409497444385
21,0.001,0.052087039093176524,0.04453534330924352,0.1458856770992279,0.09025163225332895,-8.3598734458437,-10.44544934882653
22,0.001,0.05043590358893076,0.04673928109804789,0.14623778092861175,0.09216097640991211,-8.349404117208213,-10.354529327143682
23,0.001,0.04911402463912964,0.06488746577501298,0.13722274486223857,0.14637545482317607,-8.625738977438948,-8.345317424617582
24,0.001,0.05254643066724141,0.04197497377792994,0.15039590368668238,0.08593289492527643,-8.227639924045963,-10.658405573580456
25,0.001,0.04694641018907229,0.042538935383160906,0.13694514926274617,0.09193777489662171,-8.634533462923264,-10.365060113733174
26,0.001,0.04562378811836243,0.04477987994750341,0.1306223778128624,0.08497433418035508,-8.839824147292518,-10.707122296625915
27,0.001,0.04561267841855685,0.040573641041914625,0.13385361059506734,0.08553677743673324,-8.733699095695751,-10.678471156388007
28,0.001,0.04587312426169713,0.041899621665477754,0.1347115651369095,0.09270699600378672,-8.70595118014691,-10.32887491193199
29,0.001,0.04525358841816584,0.0402998464902242,0.13158283595244089,0.08003502315282822,-8.808007576620177,-10.967199250891081
30,0.001,0.04555973235766093,0.042165104309717816,0.12890599020322163,0.09661305781205495,-8.897269007089854,-10.149641722131392
31,0.001,0.04494071532289187,0.042331631541252135,0.12842771275838216,0.0908484793305397,-8.91341251972687,-10.416823377437574
32,0.001,0.04513021714488665,0.047032722671826684,0.13257739512125652,0.09877871827284496,-8.775305182463658,-10.053366134310222
33,0.001,0.04446930685639382,0.03919571797053019,0.13207992565631865,0.09410375005006791,-8.791631841960475,-10.263930695206664
34,0.001,0.043950365950663886,0.046620141565799716,0.1261357233921687,0.0863884940346082,-8.991618977653077,-10.63544096757613
35,0.001,0.04398370169599851,0.03800307607650757,0.12910284570852915,0.07606921486059824,-8.890641848297028,-11.187910662409635
36,0.001,0.04430858491857847,0.05386035259564718,0.13055763812859852,0.08980400081475576,-8.841977151848432,-10.467043148575621
37,0.001,0.0429714248975118,0.04273368080457052,0.1261350000699361,0.0890236560901006,-8.991643882235737,-10.50494573756589
38,0.001,0.04149831573168437,0.039539585610230764,0.12171651478608449,0.07893627734978993,-9.146504916641975,-11.027233588698962
39,0.001,0.04333869367837906,0.045899054904778795,0.12781166128317514,0.10390163898468018,-8.93429520200361,-9.83377601659489
40,0.001,0.04578174376487732,0.037514879326025645,0.1334316998918851,0.09028061888615291,-8.747409811193007,-10.444054724352164
41,0.001,0.041107260813315706,0.04508768081665039,0.12241777493556341,0.09067254730065663,-9.121555184979053,-10.425241832876136
42,0.001,0.04391885637243589,0.03744083523750305,0.12825867255528767,0.07773609165350596,-8.91913259233195,-11.093772982298942
43,0.001,0.040502982169389724,0.04258267271518707,0.11848003915945689,0.10552075068155925,-9.263548109458855,-9.766621278511984
