epoch,lr,train_loss,val_loss,train_nmse,val_nmse,train_nmse_db,val_nmse_db
1,0.001,0.21838017149766287,0.1301936546166738,0.3799267299969991,0.37079739729563393,-4.203001502941349,-4.308633229205051
2,0.001,0.12145632513364156,0.09653198679288229,0.30692563581466675,0.16655666669209798,-5.12966835817522,-7.7843797930636605
3,0.001,0.0942721338669459,0.07277198716004689,0.26787964713573453,0.1582204351425171,-5.720602818095638,-8.007374254117593
4,0.001,0.08014414926369985,0.061484139462312064,0.23996799683570863,0.12531745115915935,-6.198466738067928,-9.019884468478605
5,0.001,0.06812374343474706,0.06456437242031098,0.19761400198936463,0.1188636820713679,-7.041822866143992,-9.249508206156785
6,0.001,0.06404403992493947,0.05587787727514903,0.19025084602832795,0.09259822316964468,-7.206734032847619,-10.33397346741631
7,0.001,0.0593912345468998,0.044878478129704795,0.17791330655415852,0.09620349407196045,-7.497915687967512,-10.168091542759628
8,0.001,0.05639757385849953,0.04428402787446976,0.1573794372479121,0.08523568387826284,-8.030520119587987,-10.693785499868367
9,0.001,0.0509811987777551,0.04881939200560252,0.15168671409289042,0.11139997692902882,-8.190524564501057,-9.531148991048079
10,0.001,0.04936285032828649,0.04810572478175163,0.14528817975521088,0.10737031237284342,-8.377697172635981,-9.69115783393967
11,0.001,0.04412037194768588,0.04535988236467044,0.12863955481847128,0.09694508616129557,-8.906254715512825,-10.134741990362048
12,0.001,0.044821192413568495,0.043676069269577664,0.13100540896256765,0.08672448754310608,-8.827107727862149,-10.61858257733914
13,0.001,0.04313477035363515,0.03979524537920952,0.12361955380439758,0.12812759045759836,-9.079128282950565,-8.92357341033788
14,0.001,0.042682313616077106,0.03615553390979767,0.12299516850709916,0.07353391349315644,-9.101119481696928,-11.335123201528997
15,0.001,0.04044778835773468,0.036828240633010864,0.11855588734149933,0.07777137005329132,-9.260768746133309,-11.091802502625256
16,0.001,0.04147842008868853,0.039108536928892136,0.12455121272802352,0.06861662727594375,-9.046520394761332,-11.635706327013652
17,0.001,0.04092102844516436,0.03565288962920507,0.11698410872618357,0.06550269283850987,-9.318731293757319,-11.837408456438475
18,0.001,0.03680498104294141,0.0360211928486824,0.10295172878106436,0.06307182488838832,-9.87366356245825,-12.001646031672706
19,0.001,0.03639181662599246,0.03255972170829773,0.1036886172691981,0.08146196095148722,-9.842689169813331,-10.890451397918836
20,0.001,0.03783587348461151,0.038388095845778784,0.10894607067108154,0.06874856525659562,-9.627884287186909,-11.627363608816314
21,0.001,0.03582276736696561,0.03570356886585554,0.10737226424614589,0.07706225967407226,-9.691078884732855,-11.131582604463993
22,0.001,0.03662751102944215,0.04044643980264664,0.10496328322092692,0.0968763397137324,-9.789625931510505,-10.137822785371615
23,0.001,0.036086596449216204,0.03569160116712252,0.09926455821593602,0.06689019991954168,-10.032057859332152,-11.746375060383365
24,0.001,0.03495656754573186,0.037154791742563247,0.10120328569412232,0.08408147088686625,-9.948053873414542,-10.752996995433008
25,0.001,0.03566081692775091,0.035644043614466984,0.10195169041554134,0.06768224585056305,-9.916055689828939,-11.695252388531316
26,0.001,0.03354012214144071,0.03191761283079783,0.09571521772940954,0.06956442081928253,-10.190190084039044,-11.576128263758722
