epoch,lr,train_loss,val_loss,train_nmse,val_nmse,train_nmse_db,val_nmse_db
1,0.001,0.10770540452003478,0.07110917520523072,0.21065965509414672,0.15209986805915832,-6.764186312059348,-8.178711626807578
2,0.001,0.08574191969633102,0.07740207129716874,0.15844470202922822,0.1339640690088272,-8.00122277886989,-8.730116697224766
3,0.001,0.0799616784453392,0.06535135433077813,0.14170039290189743,0.1452180392742157,-8.48628945554308,-8.379794313588622
4,0.001,0.07503455051779748,0.06719491320848466,0.13840941053628922,0.1075451420545578,-8.58834380941095,-9.684092024457318
5,0.001,0.07423981034755707,0.06524000269174576,0.13365984404087067,0.12916212159395218,-8.739990499625033,-8.888648299526547
6,0.001,0.07221439176797867,0.0622383244484663,0.1276221534013748,0.11961823624372482,-8.940739316894593,-9.222026054957636
7,0.001,0.07287135493755341,0.06214332450926304,0.12761855101585387,0.10936890107393264,-8.940861906757922,-9.611061516042641
8,0.001,0.07226029059290887,0.06506959253549575,0.13118364369869231,0.12019717186689377,-8.821203104955858,-9.201057507779693
9,0.001,0.07172233068943024,0.06575400903820991,0.1267312673330307,0.12367105388641357,-8.971162220943249,-9.077319382728327
10,0.001,0.07086078578233719,0.06118503335118294,0.12699179673194885,0.11080628675222397,-8.962243321866662,-9.554355985936475
11,0.001,0.07057204288244247,0.06549970617890358,0.12457612270116807,0.10541021907329559,-9.045651902036644,-9.77117284075952
12,0.001,0.06939858162403106,0.06214552333950996,0.12227556413412094,0.11761074435710907,-9.12660324828327,-9.295530013733497
13,0.001,0.06939136624336242,0.06259195367991924,0.12042289531230926,0.10018525195121765,-9.192909353165206,-9.991962052912735
14,0.001,0.06903233194351197,0.06314964243769645,0.1199385324716568,0.11033904731273651,-9.21041269349837,-9.57270770139088
15,0.001,0.06926942670345307,0.06359858798980712,0.12229397308826447,0.12705006289482118,-9.125949454085674,-8.960251156205617
16,0.001,0.06931051552295685,0.06130493518710137,0.12056728693842887,0.10841335332393646,-9.18770511676229,-9.649172222465591
17,0.001,0.06912359291315079,0.06349236965179443,0.12283107364177703,0.12799021983146666,-9.10691752054584,-8.92823215004506
18,0.001,0.06928463652729988,0.06204487507045269,0.12060901325941085,0.11998615622520446,-9.18620235624075,-9.208688591343044
19,0.001,0.06914498788118363,0.06218696609139442,0.11925379127264023,0.10336169338226318,-9.235278051380467,-9.85640384212107
20,0.001,0.07035476845502854,0.06503882828354836,0.1249907193183899,0.12301770216226578,-9.031222325794952,-9.100323893880995
21,0.001,0.06880070996284485,0.061538835138082504,0.1206954950094223,0.11132335698604584,-9.183089397540323,-9.534137058725499
