epoch,lr,train_loss,val_loss,train_nmse,val_nmse,train_nmse_db,val_nmse_db
1,0.001,0.10719137185811997,0.07868634277582169,0.19166508746147157,0.12154806184768677,-7.174569883409578,-9.152519618355825
2,0.001,0.08528305047750473,0.07793640205264092,0.13839506113529204,0.10476153028011322,-8.5887940814488,-9.797981663430734
3,0.001,0.08132989597320557,0.07533080679178238,0.1317463550567627,0.10993844747543335,-8.802613913004803,-9.588504003302038
4,0.001,0.07846337974071503,0.07470877879858016,0.12569096136093139,0.11008464658260346,-9.006959520054508,-9.582732475079549
5,0.001,0.07802933537960052,0.07770448577404022,0.12521205425262452,0.12185273563861847,-9.023538592773699,-9.141647162993632
6,0.001,0.07597001838684082,0.07495682281255722,0.12528848057985306,0.13953931069374084,-9.02088857581948,-8.553034267104948
7,0.001,0.0753571270108223,0.07518500727415085,0.12183900344371795,0.10801360261440277,-9.142136618770712,-9.665215485095498
8,0.001,0.07443819606304168,0.08024883359670638,0.11745522689819336,0.09742134672403335,-9.301276518320293,-10.113458711636152
9,0.001,0.07433453783392906,0.07406699869036674,0.11921412414312363,0.10528602850437165,-9.236722875988496,-9.77629256032305
10,0.001,0.07430658042430878,0.07643103435635566,0.12033072036504745,0.11155384540557861,-9.19623483368261,-9.525154544286513
11,0.001,0.07238152742385864,0.0769565895497799,0.11200714778900146,0.09089092576503753,-9.507542617381256,-10.414794730694247
12,0.001,0.07310992348194122,0.0717406263947487,0.11484307390451431,0.10180779552459716,-9.39895191637895,-9.922189663637475
13,0.001,0.07213270109891891,0.07147592890262604,0.11500102949142456,0.09994510567188263,-9.392982718164438,-10.002384684967211
14,0.001,0.07157345193624497,0.07464180478453636,0.11097937023639678,0.09591191971302032,-9.547577439625972,-10.181274163548295
15,0.001,0.07093704876303673,0.08003415781259536,0.1111007604598999,0.08810999226570129,-9.54282968400195,-10.54974836879923
16,0.001,0.07237571263313293,0.07097395527362824,0.11148489093780517,0.10353181171417236,-9.527839866692982,-9.849261861570772
17,0.001,0.07150823166966438,0.07240713122487068,0.1093284114599228,0.10757759416103363,-9.612669621413122,-9.682781724009914
18,0.001,0.0714419184923172,0.07341257080435754,0.11161934578418732,0.09362146937847138,-9.52260527269547,-10.286245469518567
19,0.001,0.07017608487606049,0.07355637007951736,0.1096998291015625,0.11501536691188813,-9.597940490005504,-9.392441307839134
20,0.001,0.06970341542363166,0.07140583005547524,0.10875627768039703,0.09923009318113327,-9.635456651018961,-10.033566008239793
21,0.001,0.07014359068870545,0.07670578315854072,0.1067937537431717,0.09370302838087081,-9.714541480022516,-10.28246372955893
22,0.001,0.07025489473342895,0.07402221420407296,0.1091050614118576,0.0993645898103714,-9.62155101911627,-10.02768355942867
23,0.001,0.06917359763383865,0.07291840890049935,0.10734693729877472,0.0999557037949562,-9.692103418492167,-10.001924185944123
