epoch,lr,train_loss,val_loss,train_nmse,val_nmse,train_nmse_db,val_nmse_db
1,0.001,0.2977759695847829,0.1352123386859894,0.5516596872011821,0.2659973806540171,-2.583287511623439,-5.751226399595627
2,0.001,0.15523464196920395,0.09248485064506531,0.4037403806845347,0.20215904863675435,-3.938978118197082,-6.943068148790996
3,0.001,0.11726863876978556,0.08180037037531535,0.3327276430130005,0.18784148891766866,-4.779111164461786,-7.26208478001875
4,0.001,0.09645108811060588,0.07183372366428376,0.2816361091931661,0.18389359350999196,-5.503116640967526,-7.354334004613422
5,0.001,0.09256222357352574,0.07161162060499192,0.2681560346285502,0.16207298386096955,-5.716124251548011,-7.902893721838076
6,0.001,0.0799046437740326,0.06293168316284815,0.2425678106546402,0.14896073639392854,-6.1516683159224925,-8.269281894036217
7,0.001,0.07636532598733901,0.05689595983425776,0.23066467503706614,0.12306311122576395,-6.370189100785678,-9.098721094730752
8,0.001,0.06914487346013387,0.05291264281670253,0.2083338628609975,0.1129815765619278,-6.812401335164657,-9.469923693468287
9,0.001,0.06768814506133397,0.054294377426306405,0.19689495730400086,0.11532332587242126,-7.05765406477882,-9.380828412473068
10,0.001,0.0653820513188839,0.04815171311299006,0.19024365238348642,0.09851960257689159,-7.206898248639062,-10.06477348751439
11,0.001,0.061854719400405885,0.04962017273902893,0.1756333323319753,0.11264579943815867,-7.55393058622966,-9.482849984793592
12,0.001,0.05909511222441991,0.047611158033212024,0.17239922138055166,0.1124570741256078,-7.634646999434029,-9.490132200230711
13,0.001,0.05715927948554357,0.04442443225781123,0.16496174836158753,0.10090225875377655,-7.826167491279323,-9.960991117281901
14,0.001,0.05600425966580709,0.044711364646752676,0.16268734403451285,0.10349482278029123,-7.88646230896949,-9.850813747885905
15,0.001,0.05495793543259303,0.04623284270366033,0.15932603641351065,0.1148520158926646,-7.977132477597257,-9.39861377627188
16,0.001,0.05520630195736885,0.04862756754954656,0.15861371711889902,0.11786747018496195,-7.996592570471548,-9.286060377250159
17,0.001,0.05871966658035914,0.04642407103379567,0.17115838778018952,0.11542359300454458,-7.66601812988905,-9.377054107260232
18,0.001,0.0565717529853185,0.04450921968619029,0.15882841436068218,0.11781758689880371,-7.9907179979207115,-9.287898765861579
