epoch,lr,train_loss,val_loss,train_nmse,val_nmse,train_nmse_db,val_nmse_db
1,0.001,0.8926155381202697,0.6517805986404419,0.9965642023086548,0.8578626465797424,-0.014947172242041193,-0.6658224199709512
2,0.001,0.5148327479362488,0.34641041135787964,0.7862717800140381,0.6685923099517822,-1.0442731126508067,-1.7483862290455274
3,0.001,0.3651937198638916,0.2736168897151947,0.6835220904350281,0.5903615045547486,-1.652474451063918,-2.288819691127124
4,0.001,0.3342029440402985,0.23678016114234923,0.6587282419204712,0.5736391363143921,-1.8129371647758834,-2.413612267517397
5,0.001,0.3090784285068512,0.23148925006389617,0.6781539978981018,0.5672536087036133,-1.6867167362105164,-2.462227325781857
6,0.001,0.30040635538101196,0.248846897482872,0.6014474382400513,0.5599173254966736,-2.2080232057640234,-2.5187609394243844
7,0.001,0.2867876751422882,0.22879718387126924,0.5809958038330079,0.5139906306266785,-2.358270042340251,-2.8904479754989754
8,0.001,0.27964352011680604,0.19298263573646546,0.5710400733947754,0.5039928510189057,-2.43333413569306,-2.9757562384229304
9,0.001,0.26860867643356323,0.1658186206817627,0.5455440514087677,0.46245550918579104,-2.631701753940191,-3.3493004248067715
10,0.001,0.2583712842464447,0.17504587388038637,0.5345446290969849,0.45780173993110657,-2.720160297228884,-3.393225610694215
11,0.001,0.2591964545249939,0.18914415717124938,0.5178103847503662,0.4509396023750305,-2.8582924398504983,-3.45881622449705
12,0.001,0.24968002343177795,0.1440153946876526,0.5039685463905335,0.39656249499320984,-2.9759656783085435,-4.0168836170837565
13,0.001,0.25042313551902773,0.1827493691444397,0.49586719822883607,0.42768544459342955,-3.0463461947533323,-3.6887552982343457
14,0.001,0.25169469928741456,0.14542085039615632,0.47988346409797666,0.3891788010597229,-3.188642147992527,-4.0985082419383385
15,0.001,0.2425176646709442,0.16522581899166108,0.46758147621154783,0.3560721321105957,-3.30142702254548,-4.484620149362271
16,0.001,0.23377435445785522,0.12927168953418733,0.4534159250259399,0.34388243198394775,-3.4350323050541505,-4.635900105324973
17,0.001,0.2295047767162323,0.14051207143068314,0.4449441134929657,0.3342849338054657,-3.516945344703653,-4.758831965830141
18,0.001,0.2320577794313431,0.14603569328784943,0.4361269841194153,0.35045249581336974,-3.603870417567226,-4.553708427595789
19,0.001,0.23461880433559418,0.15174441862106322,0.4320723509788513,0.3326188571453094,-3.6444352401857016,-4.780531329817944
20,0.001,0.23422537302970886,0.12388673210144042,0.44125267791748046,0.32756543469429017,-3.553126459072243,-4.847019320444911
21,0.001,0.22342697262763977,0.14504895436763762,0.42088971972465516,0.3275536584854126,-3.758316818104933,-4.847175455187038
22,0.001,0.22553685784339905,0.1257736024260521,0.4061761872768402,0.3034560685157776,-3.912855413876664,-5.179041730637339
23,0.001,0.22143431711196898,0.10782665449380875,0.40034224271774294,0.26958429884910584,-3.975685822374105,-5.693054056150677
24,0.001,0.22000708413124084,0.12610529685020447,0.38173828649520875,0.2537431733608246,-4.182342802402167,-5.956056330653521
25,0.001,0.22126058614254,0.10890049862861634,0.37778471899032595,0.2370957864522934,-4.22755612831328,-6.250761640175028
26,0.001,0.21725295853614807,0.14853708100318908,0.359884521484375,0.24528205049037932,-4.438368318091128,-6.103342318922821
27,0.001,0.21137956237792968,0.1129589712023735,0.34395041871070864,0.207753559589386,-4.635041575223037,-6.8245152640409446
28,0.001,0.21151911377906799,0.11444860279560089,0.32678152561187745,0.18448028588294982,-4.857425040111359,-7.340500370371723
29,0.001,0.20704464435577394,0.11756130796670913,0.3223276948928833,0.19145318841934203,-4.917023776324983,-7.179373966111705
30,0.001,0.21272207391262055,0.11126148867607116,0.30562336921691896,0.16945906889438628,-5.1481344088848555,-7.709351841863118
31,0.001,0.21409084916114807,0.08677259695529937,0.29759263920783996,0.1435056976079941,-5.263778150312401,-8.431308557899897
32,0.001,0.2117002522945404,0.10979034507274628,0.3076072807312012,0.15528576850891113,-5.120033894689023,-8.088683442795562
33,0.001,0.20429102694988252,0.10932473683357238,0.28162710452079776,0.13522248101234435,-5.503255498944615,-8.689511000513878
34,0.001,0.20669828724861145,0.15250976204872133,0.2733320143222809,0.18187310385704042,-5.6330949809425235,-7.402315214430314
35,0.001,0.20658178198337554,0.12290946519374847,0.2812193691730499,0.13653577971458436,-5.509547702977348,-8.64753525206285
36,0.001,0.21427518606185914,0.0918896501660347,0.2691727650165558,0.09670150822401047,-5.69968884274899,-10.145667523052387
37,0.001,0.2079105682373047,0.13273624736070633,0.268324038028717,0.1426428904533386,-5.713404189583466,-8.457498693895122
38,0.001,0.20486689627170562,0.11379028624296188,0.26245379638671873,0.12137744778394699,-5.809471407930458,-9.158619987041916
39,0.001,0.21216591906547547,0.11542537051439285,0.26028705430030824,0.11790450084209442,-5.845474315286932,-9.28469615994171
40,0.001,0.2062397154569626,0.12595240235328675,0.2619466214179993,0.13849581146240234,-5.81787198700983,-8.585633607964468
41,0.001,0.2062707986831665,0.11929656481742859,0.27091566848754883,0.1356638981103897,-5.67165876691079,-8.675357082535271
42,0.001,0.20443775081634522,0.09485237681865692,0.26476389813423157,0.10600366431474685,-5.771412333939116,-9.746791218657133
43,0.001,0.20188215720653535,0.14132790404558182,0.2560313696861267,0.1540855985879898,-5.917068204422762,-8.122379501591976
44,0.001,0.20094040834903718,0.10676978313922882,0.25572348296642305,0.10710146540403366,-5.922293890856741,-9.702045869409575
