epoch,lr,train_loss,val_loss,train_nmse,val_nmse,train_nmse_db,val_nmse_db
1,0.001,0.8738573541641236,0.5609244742393493,0.9294539999961853,0.7527894716262817,-0.3177209921341104,-1.2332646350027823
2,0.001,0.5887797787189484,0.4079635400772095,0.7123974905014038,0.5746993784904479,-1.4727761905622847,-2.4055927253450298
3,0.001,0.453989541053772,0.3427335863113403,0.5749322628974914,0.47416872692108153,-2.403833198020927,-3.24067092646902
4,0.001,0.3871842541694641,0.2846905813217163,0.4898498001098633,0.38474653220176697,-3.0993706483506127,-4.148252858627581
5,0.001,0.35868706250190735,0.25159679317474365,0.46024479150772096,0.3487837994098663,-3.3701111761429026,-4.5744369573000645
6,0.001,0.32396714520454406,0.24839957118034361,0.4221109647750855,0.3213180375099182,-3.7457336644434527,-4.930648942083717
7,0.001,0.3077818148136139,0.22012760758399963,0.41031669807434085,0.30000952219963073,-3.8688080880939033,-5.228649607032515
8,0.001,0.3024000551700592,0.195028955578804,0.3928067288398743,0.2587012810707092,-4.058210812898813,-5.87201420682133
9,0.001,0.28085898590087893,0.1855047323703766,0.3729252004623413,0.2608685178756714,-4.283782681486348,-5.835783292472463
10,0.001,0.27872293698787687,0.1701342737674713,0.3584663953781128,0.2364724496603012,-4.455515512539383,-6.262194496723451
11,0.001,0.26948673057556155,0.18987755632400513,0.35256705713272096,0.2531892523765564,-4.527582693873914,-5.96554733617644
12,0.001,0.2556360092163086,0.17364207553863525,0.3368175468444824,0.223330224275589,-4.72605291580846,-6.510524979413175
13,0.001,0.25236652660369874,0.15165890443325042,0.3342511155605316,0.21462432086467742,-4.759271346090607,-6.683210660660403
14,0.001,0.2549609363079071,0.19338274037837982,0.3317647588253021,0.23232021498680114,-4.791697480903057,-6.339129990880487
15,0.001,0.2545017887353897,0.17671688842773436,0.3325738229751587,0.22129145109653472,-4.781119372717631,-6.5503536335839705
16,0.001,0.24628771710395814,0.16493149316310882,0.32431966161727904,0.22066404902935027,-4.890267217770691,-6.562684170874471
17,0.001,0.2469921658039093,0.15083888757228853,0.3206432845592499,0.203203573346138,-4.9397785136315235,-6.920686592283516
18,0.001,0.23924962162971497,0.14443807637691497,0.31381201624870303,0.19463684964179992,-5.033304307599473,-7.107749334353084
19,0.001,0.23845922589302063,0.14910698390007018,0.3051920428276062,0.20251967775821686,-5.154267937876426,-6.935327723178828
20,0.001,0.2310869562625885,0.1459301183819771,0.3037219521999359,0.19442080545425416,-5.1752381731863375,-7.112572619895139
21,0.001,0.23101612508296968,0.1517225970029831,0.30864213514328004,0.2116827756166458,-5.10544785301094,-6.743144785841527
22,0.001,0.22794415259361267,0.1408749583363533,0.29770900106430054,0.182316490650177,-5.262080345052354,-7.391740473380553
23,0.001,0.23003176975250245,0.13876875752210618,0.29999622440338136,0.18583742380142212,-5.228842110506564,-7.308668236371235
24,0.001,0.22603369998931885,0.15753686332702638,0.29798967480659483,0.19824860835075378,-5.257987837499419,-7.027898526242788
25,0.001,0.22514150142669678,0.14018356823921205,0.2923078167438507,0.1858268243074417,-5.341595708097554,-7.308915949288005
26,0.001,0.2297896661758423,0.1527944793701172,0.29477176117897036,0.1919287954568863,-5.305141237694557,-7.168598623158332
27,0.001,0.22471292114257813,0.141159239590168,0.2966406466960907,0.18558199083805085,-5.277693407440736,-7.314641706771807
28,0.001,0.22556578993797302,0.1312002472281456,0.2933401336669922,0.17586236894130708,-5.3262851445648245,-7.548270810061463
29,0.001,0.22055602526664733,0.14492903941869736,0.28604565787315367,0.18341167891025542,-5.435646403683072,-7.365730136780466
30,0.001,0.22084504318237305,0.13429879128932953,0.29139739990234376,0.17440329515933992,-5.3551432769678495,-7.584453138071271
31,0.001,0.20660953855514527,0.13175182163715363,0.27404812335968015,0.1717157484292984,-5.621731675648734,-7.651898729095404
32,0.001,0.21216283416748047,0.13654909747838975,0.2772914464473724,0.1819654153585434,-5.5706352680872495,-7.40011146884199
33,0.001,0.21143685603141785,0.14237362998723985,0.2760233680009842,0.17512252306938172,-5.590541492236194,-7.566579943180577
34,0.001,0.19620532846450806,0.1465330713391304,0.2674528937339783,0.17719541728496552,-5.727526988499132,-7.5154751424122415
35,0.001,0.20371472501754762,0.11965095257759094,0.270280534029007,0.15841049802303314,-5.6818523165315336,-8.002160406606771
36,0.001,0.2194463028907776,0.13040245121717453,0.27664047765731814,0.1766559829711914,-5.580842742011589,-7.528716493280737
37,0.001,0.20674398136138916,0.1249581550359726,0.27377092695236205,0.1608839626312256,-5.626126735671103,-7.934872454466133
38,0.001,0.20613896203041077,0.12751704227924346,0.27370206570625305,0.1658038260936737,-5.627219248352491,-7.804054518786438
39,0.001,0.20681862676143647,0.1319663353562355,0.2680622968673706,0.17233813083171845,-5.717642655170184,-7.636186216949171
40,0.001,0.20431716883182527,0.13339617562294007,0.2645368480682373,0.16575779354572295,-5.775138253372736,-7.805260429272286
41,0.001,0.2033585330247879,0.12486747217178344,0.27027452683448794,0.1573799525499344,-5.681948842921547,-8.030505899657967
42,0.001,0.19606300735473634,0.13519385170936585,0.2604946849346161,0.16379928362369536,-5.842011335050174,-7.856880019587286
43,0.001,0.20206355690956115,0.11972067707777023,0.26652467584609985,0.1568359315395355,-5.742625761770279,-8.045544322022756
44,0.001,0.20037034904956819,0.12967612117528915,0.2629639823436737,0.1679832309484482,-5.801037318927138,-7.747340698815444
45,0.001,0.1985178918838501,0.12388681274652481,0.2610722532272339,0.16479350745677948,-5.8323928256476885,-7.8305990265855305
46,0.001,0.20483383464813232,0.12964750146865844,0.259661173582077,0.1573754367828369,-5.855929843701765,-8.030630515330873
47,0.001,0.20401807260513305,0.12693810802698136,0.26566615414619443,0.1625081763267517,-5.756637711592878,-7.891247833358184
48,0.001,0.19157878160476685,0.12785509186983107,0.2554050271511078,0.1609722168445587,-5.927705587464524,-7.932490749763224
49,0.001,0.20186128187179567,0.14660787361860275,0.25367430233955385,0.17058564448356628,-5.957235253576635,-7.6805751938124835
50,0.001,0.20238262355327608,0.13380796414613724,0.26155090856552127,0.1691957105398178,-5.824437669983996,-7.7161065141816145
51,0.001,0.1956813747882843,0.12415822267532349,0.257599324464798,0.16389197933673857,-5.890552802159338,-7.854422997243703
