epoch,lr,train_loss,val_loss,train_nmse,val_nmse,train_nmse_db,val_nmse_db
1,0.001,0.07620984882116318,0.04254367131739855,0.1578346596558889,0.06843428536256155,-8.017976218841913,-11.647262635833942
2,0.001,0.04082459452251593,0.036310389342407386,0.10593400883674621,0.05235116388400396,-9.749645924983707,-12.810736585356334
3,0.001,0.033075341294209165,0.02681192433834076,0.09735630560914675,0.04653555951515834,-10.116359146876398,-13.322150600280116
4,0.001,0.028146562859416007,0.02475534850731492,0.0818867822488149,0.04954470012585322,-10.867861942062584,-13.050027958548087
5,0.001,0.02584077807267507,0.024974648940066495,0.07960883949200312,0.037642589747905734,-10.990387070178535,-14.243205054749907
6,0.001,0.024894486382603644,0.025327023038019737,0.07833855016032855,0.07324687127272288,-11.06024470357665,-11.35210921390394
7,0.001,0.02219935062030951,0.022508720189332962,0.06656455310185751,0.04480757906039556,-11.767569793948747,-13.486485202492899
8,0.001,0.02107842151572307,0.022584704709549746,0.06614046311378478,0.03724001631140709,-11.795327684931191,-14.289901374664055
9,0.001,0.020264164139827092,0.020328391573081413,0.061707484304904935,0.03649841063221296,-12.096621585729457,-14.377260470144398
10,0.001,0.01932683338224888,0.02233633155375719,0.05937430270512899,0.039098876953125,-12.264014777139058,-14.078357167746013
11,0.001,0.018841549495855967,0.02078816333040595,0.05449884603420893,0.03387717138727506,-12.636126934349383,-14.700928587363101
12,0.001,0.018631793141365052,0.01930298993984858,0.055522121528784434,0.03257050487399101,-12.555339476209056,-14.871755094029211
13,0.001,0.01723225785791874,0.020840087842196226,0.05059124263127645,0.0390485910375913,-12.959246532405997,-14.083946318414473
14,0.001,0.017510335798064866,0.018927992425858974,0.05202202558517456,0.033780335600177444,-12.838127416569236,-14.713360401237669
15,0.001,0.01681312527259191,0.01944834894190232,0.05036868140101433,0.03845869945486387,-12.978394183652206,-14.150054062422644
16,0.001,0.016993786791960397,0.019196187318613132,0.051182757715384164,0.033828920950492225,-12.908763181301818,-14.707118547902274
17,0.001,0.01602602744102478,0.02015526260063052,0.045677500784397126,0.03415532665451368,-13.402976662604186,-14.665415568062834
18,0.001,0.016064431761701903,0.020787063019350172,0.04647731919089953,0.041660135378440225,-13.327589299760728,-13.80279323106131
19,0.001,0.0162639642059803,0.02132758963232239,0.04895740270614624,0.03408940135439237,-13.101816304929931,-14.67380625370312
20,0.001,0.015788154403368632,0.017270915569737554,0.04646461596091588,0.03037885527809461,-13.328776480275009,-15.17428595047733
21,0.001,0.015615803624192874,0.021530394705633324,0.04726131981611252,0.03879089072346687,-13.254941544588064,-14.112702479368028
22,0.001,0.014959445392092069,0.01922502142501374,0.043770409474770226,0.03329171825448672,-13.588193905173094,-14.776637894277556
23,0.001,0.01484520706286033,0.022443422203262647,0.04369317904114723,0.039715902149677275,-13.595863556154429,-14.010355679710225
24,0.001,0.015258978851139545,0.018810997310404975,0.046045458182692525,0.031108978072802225,-13.368132011559918,-15.071142551925663
25,0.001,0.014763150244951248,0.020340508707488575,0.04227507702509562,0.031597290088733035,-13.739155924459268,-15.003501626340036
26,0.001,0.014699265773097674,0.024164852507412432,0.043869383831818896,0.03569123762845993,-13.578384654427925,-14.474383921986798
27,0.001,0.014670392498373985,0.01814476617798209,0.042955266068379086,0.03170803446571032,-13.669835865651109,-14.988306784129238
28,0.001,0.014259374504288038,0.018870388144627215,0.04075976174076398,0.03090489809711774,-13.897683633057952,-15.099726840712632
